0.764569,-1.31169,-0.437049,-0.108898,62.3486,3.26919,5.07821,70.696,0.0456747,5.782,0.0439154,0.00789946,0.275604
0.776964,-1.3677,-0.493669,-0.104158,74.007,6.22663,3.50734,83.741,0.0740901,6.05,0.0477917,0.0122463,0.227812
0.789388,-1.36689,-0.578612,-0.0968105,91.5422,9.89804,5.2563,106.697,0.0772589,6.286,0.0769803,0.0122906,0.150832
0.801794,-1.2,-0.66652,-0.0894361,109.646,14.2848,5.44001,129.371,0.0823175,6.714,0.0825193,0.0122606,0.0683128
0.814202,-1.3677,-0.761228,-0.0820797,129.038,19.4561,5.81739,154.312,0.0887328,7.225,0.0885826,0.0122814,-0.0202698
0.826617,-1.3118,-0.863771,-0.0747109,149.921,25.4386,6.29164,181.652,0.0975968,7.981,0.0980175,0.0122286,-0.118287
0.838992,-1.47977,-0.974772,-0.0673737,172.406,32.27,6.82182,211.498,0.105158,8.66,0.1059,0.0121429,-0.224187
0.851343,-2.14179,-1.10285,-0.060088,198.124,40.1565,7.76756,246.048,0.118118,9.683,0.11758,0.0121984,-0.341767
0.863745,-1.64589,-1.23472,-0.0527689,224.57,49.1492,7.93973,281.659,0.128483,10.47,0.127718,0.0122716,-0.469485
0.876188,-1.36754,-1.36703,-0.045406,251.109,59.2307,7.94708,318.287,0.132655,10.782,0.132312,0.0123034,-0.601797
0.888701,-9.50078,-1.55367,-0.0380239,287.973,70.8703,10.9645,369.808,0.107082,8.645,0.106363,0.0123866,-0.70816
0.900981,-18.1842,-1.80306,-0.030592,336.768,84.2031,14.8174,435.789,0.0821977,6.775,0.0839189,0.0121325,-0.792079
0.913355,-1.03408,-1.86913,-0.0233125,350.705,98.2011,4.19772,453.104,0.075115,6.141,0.0745057,0.0122317,-0.866584
0.925756,-4.67851,-1.93914,-0.0159735,365.402,112.805,4.42107,482.628,0.0424023,3.462,0.0423462,0.0122479,-0.908931
0.938177,-4.10714,-1.95588,-0.00862471,369.978,127.626,1.37316,498.977,-0.00500867,-0.408,-0.00499715,0.0122761,-0.903933
0.950314,8.9814,-1.783,-0.00125902,338.531,140.868,-9.66468,469.735,-0.062635,-5.225,-0.0641429,0.0119876,-0.839791
0.96272,-4.22465,-1.66306,0.00593352,317.109,153.562,-6.43375,464.237,-0.149219,-12.164,-0.145817,0.0122673,-0.693974
0.975116,-1.8191,-1.47276,0.0132939,282.35,164.851,-10.4517,436.75,-0.193563,-15.798,-0.193799,0.0122524,-0.500175
0.987568,-0.748404,-1.26945,0.0206453,245.118,174.701,-11.1389,408.68,-0.199055,-16.164,-0.198048,0.0123147,-0.302127
1.00008,-1.92384,-1.07595,0.0280341,209.758,183.098,-10.6196,382.236,-0.201282,-16.408,-0.202059,0.0122673,-0.100068
1.01249,-1.65115,-0.909592,0.0353945,179.548,190.281,-9.07775,360.751,-0.173761,-14.172,-0.173852,0.0122608,0.073784
1.02485,-0.693454,-0.733563,0.042751,147.5,196.146,-9.68974,333.956,-0.17454,-14.324,-0.175624,0.0121852,0.249408
1.03722,-1.75039,-0.563843,0.0500621,116.642,200.804,-9.29108,308.154,-0.182464,-14.912,-0.181705,0.012236,0.431113
1.04957,0.420667,-0.358096,0.0574037,78.9449,203.95,-11.3723,271.522,-0.1975,-16.172,-0.197881,0.0122125,0.628995
1.06203,-1.25557,-0.160568,0.0647312,42.8068,205.669,-10.817,237.659,-0.210228,-17.08,-0.208589,0.0123084,0.837583
1.07447,0.202694,0.0743553,0.0573462,-3.23174,205.539,-13.7971,188.51,-0.233344,-18.981,-0.233626,0.0122935,1.07121
1.08696,0.00307004,0.283841,0.04997,-44.4355,203.748,-12.2907,147.022,-0.213315,-17.271,-0.212322,0.012351,1.28353
1.09937,-2.89303,0.454756,0.0425594,-78.3173,200.611,-10.1669,112.126,-0.203517,-16.576,-0.204731,0.0122778,1.48826
1.11206,1.09723,0.637149,0.0351927,-114.372,195.924,-10.5778,70.9744,-0.181796,-14.477,-0.177746,0.0125576,1.66601
1.12688,-1.0937,0.793553,0.0276582,-145.52,189.017,-7.88988,35.6073,-0.203235,-13.973,-0.175467,0.0145449,1.84148
1.14123,3.55439,0.967517,0.0189312,-180.231,180.697,-9.03989,-8.57391,-0.143786,-10.164,-0.147834,0.0141466,1.98931
1.15591,1.27984,1.05847,0.0104433,-199.124,171.304,-4.81516,-32.6351,-0.090651,-6.271,-0.0887133,0.0144556,2.07802
1.16975,3.04064,1.10336,0.00176994,-209.302,161.999,-2.75207,-50.0559,-0.0238714,-1.752,-0.0253262,0.0136253,2.10335
1.18001,1.70431,1.10756,-0.00640521,-211.654,155.06,-0.862435,-57.4561,0.00134615,0.134,0.00182578,0.0100459,2.10152
1.19026,2.26158,1.10623,-0.0124327,-212.547,148.02,-0.324018,-64.8502,0.0131341,1.294,0.0129994,0.01015,2.08852
1.20051,2.0419,1.09982,-0.0185228,-212.486,140.988,0.0220404,-71.4763,0.0159142,1.569,0.0159254,0.0101429,2.0726
1.21094,2.20257,1.10208,-0.0246085,-214.07,133.771,-0.564924,-80.8634,0.00902868,0.874,0.0088649,0.0103303,2.06373
1.22118,1.97992,1.08209,-0.0308067,-211.449,126.824,0.958782,-83.6671,0.0283254,2.813,0.0290591,0.0100695,2.03467
1.23145,0.363286,1.01542,-0.0368484,-199.932,120.191,4.17368,-75.5675,0.0606567,5.966,0.0600745,0.0101671,1.9746
1.24159,0.478157,1.40605,-0.0429486,-275.31,111.195,-27.7363,-191.851,-2.33509,-233.218,-0.4,0.0100125,4.34574
